date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,surface_pressure,pressure_msl,wind_speed_10m,wind_direction_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,rain
2025-10-27 03:00:00+00:00,26.95,83.169914,30.970417,0.0,1010.60956,1011.3,13.619472,224.46461,27.45,0.098,0.0
2025-10-27 04:00:00+00:00,26.75,84.40726,30.80091,0.0,1010.10956,1010.8,13.624228,226.60596,27.25,0.098,0.0
2025-10-27 05:00:00+00:00,26.6,85.4124,30.715866,0.0,1009.80914,1010.5,13.392774,233.74606,27.15,0.098,0.0
2025-10-27 06:00:00+00:00,26.6,85.66938,31.010822,0.0,1010.3088,1011.0,11.583109,237.05078,26.95,0.098,0.0
2025-10-27 07:00:00+00:00,26.85,86.20919,31.457947,0.0,1010.909,1011.6,11.734564,249.341,27.6,0.098,0.0
2025-10-27 08:00:00+00:00,27.45,82.23482,31.899078,0.0,1011.5102,1012.2,11.953409,251.56496,27.75,0.098,0.0
2025-10-27 09:00:00+00:00,28.0,78.68354,32.135433,0.1,1012.01117,1012.7,13.243156,238.90276,28.75,0.098,0.1
2025-10-27 10:00:00+00:00,28.45,75.50517,32.422707,0.2,1012.5118,1013.2,13.298089,230.49236,30.15,0.099,0.2
2025-10-27 11:00:00+00:00,28.9,74.003334,33.32587,0.1,1012.51276,1013.2,14.892213,225.48964,31.55,0.098,0.1
2025-10-27 12:00:00+00:00,29.35,71.66978,33.68606,0.0,1011.71423,1012.4,16.674063,224.56268,32.75,0.097,0.0
2025-10-27 13:00:00+00:00,29.45,70.61636,34.344296,0.1,1011.11487,1011.8,16.176983,227.2546,34.35,0.097,0.1
2025-10-27 14:00:00+00:00,29.65,68.96983,34.35912,0.0,1010.1159,1010.8,16.309628,222.31616,35.1,0.095,0.0
2025-10-27 15:00:00+00:00,29.3,70.37634,33.072517,0.0,1009.61566,1010.3,16.458931,221.00899,35.2,0.094,0.0
2025-10-27 16:00:00+00:00,29.05,71.4008,32.260082,0.0,1009.11523,1009.8,17.065859,217.71605,34.95,0.093,0.0
2025-10-27 17:00:00+00:00,28.55,73.72263,31.88538,0.0,1009.1143,1009.8,16.418526,217.87505,34.2,0.093,0.0
2025-10-27 18:00:00+00:00,27.95,76.3426,31.317497,0.0,1009.3126,1010.0,16.204998,220.94635,32.95,0.092,0.0
2025-10-27 19:00:00+00:00,27.85,77.95542,31.560665,0.0,1009.7121,1010.4,14.892213,225.48964,31.75,0.093,0.0
2025-10-27 20:00:00+00:00,27.65,79.82665,31.52081,0.0,1010.41125,1011.1,14.637663,225.49815,30.7,0.092,0.0
2025-10-27 21:00:00+00:00,27.6,81.271965,31.710564,0.0,1011.6104,1012.3,14.05845,219.80553,29.85,0.092,0.0
2025-10-27 22:00:00+00:00,27.45,81.497604,31.703499,0.0,1012.2097,1012.9,12.652604,219.80553,29.25,0.092,0.0
2025-10-27 23:00:00+00:00,27.2,81.958115,31.196053,0.0,1012.40894,1013.1,13.783817,220.76352,28.75,0.092,0.0
2025-10-28 00:00:00+00:00,27.2,80.491104,31.053684,0.0,1011.8093,1012.5,13.5012,222.83891,28.35,0.092,0.0
2025-10-28 01:00:00+00:00,27.1,82.937515,31.012177,0.0,1011.40924,1012.1,14.784126,227.96101,28.75,0.091,0.0
2025-10-28 02:00:00+00:00,27.2,81.221725,30.740337,0.0,1010.61017,1011.3,16.276815,231.73596,28.35,0.091,0.0
2025-10-28 03:00:00+00:00,26.95,82.92016,30.600033,0.0,1009.8101,1010.5,15.94804,233.25935,27.95,0.091,0.0
2025-10-28 04:00:00+00:00,26.95,82.67109,30.667068,0.0,1009.91003,1010.6,15.277749,235.56094,27.65,0.091,0.0
2025-10-28 05:00:00+00:00,27.0,82.18086,30.703579,0.0,1009.7102,1010.4,15.159591,240.08644,27.5,0.091,0.0
2025-10-28 06:00:00+00:00,26.75,83.14704,30.614464,0.0,1010.2095,1010.9,13.849477,242.10283,27.4,0.092,0.0
2025-10-28 07:00:00+00:00,27.1,80.96479,30.838413,0.0,1011.10944,1011.8,14.292725,238.91255,28.2,0.09,0.0
2025-10-28 08:00:00+00:00,27.6,77.21682,31.072533,0.0,1011.6104,1012.3,14.87153,231.88167,28.3,0.09,0.0
2025-10-28 09:00:00+00:00,28.1,74.5438,31.433819,0.0,1012.01117,1012.7,15.408671,232.59457,28.85,0.09,0.0
2025-10-28 10:00:00+00:00,29.2,69.934044,32.533096,0.1,1012.51337,1013.2,15.401311,225.47345,30.35,0.09,0.1
2025-10-28 11:00:00+00:00,29.65,68.141556,33.773922,0.1,1012.21454,1012.9,15.655861,225.46576,32.1,0.091,0.1
2025-10-28 12:00:00+00:00,30.05,66.1901,34.628456,0.1,1011.3161,1012.0,16.423458,226.33214,33.7,0.091,0.1
2025-10-28 13:00:00+00:00,29.65,69.38726,34.689198,0.3,1010.4157,1011.1,15.489414,231.13222,34.25,0.095,0.3
2025-10-28 14:00:00+00:00,29.45,69.76962,34.09233,0.2,1009.6159,1010.3,12.284918,230.94687,34.85,0.096,0.2
2025-10-28 15:00:00+00:00,28.5,74.38437,33.220314,0.4,1009.7137,1010.4,11.226575,221.09941,35.2,0.099,0.4
2025-10-28 16:00:00+00:00,28.05,75.44198,32.27579,0.3,1009.5129,1010.2,9.906544,204.70241,34.7,0.101,0.3
2025-10-28 17:00:00+00:00,27.2,79.286224,30.738464,0.1,1010.01056,1010.7,14.628807,198.65799,33.6,0.1,0.1
2025-10-28 18:00:00+00:00,26.4,81.86059,30.197899,0.0,1010.20856,1010.9,11.837651,188.74608,32.2,0.1,0.0
2025-10-28 19:00:00+00:00,26.1,83.82959,30.048637,0.0,1011.0074,1011.7,11.213581,161.27412,30.5,0.104,0.0
2025-10-28 20:00:00+00:00,26.1,83.07245,30.179333,0.0,1011.8068,1012.5,9.708326,169.31514,29.45,0.104,0.0
2025-10-28 21:00:00+00:00,26.4,82.10856,30.693558,0.0,1012.50696,1013.2,8.641874,178.80653,28.7,0.103,0.0
2025-10-28 22:00:00+00:00,26.4,83.10695,30.744884,0.0,1012.70685,1013.4,9.107359,198.43504,28.1,0.103,0.0
2025-10-28 23:00:00+00:00,26.35,83.352516,30.519741,0.0,1012.6069,1013.3,10.30883,204.77512,27.65,0.103,0.0
2025-10-29 00:00:00+00:00,26.45,83.61571,30.53793,0.0,1012.30707,1013.0,11.48761,215.4334,27.35,0.103,0.0
2025-10-29 01:00:00+00:00,26.0,84.58224,30.614292,0.0,1011.9064,1012.6,6.8541956,193.67133,26.35,0.102,0.0
2025-10-29 02:00:00+00:00,25.85,86.37369,30.677258,0.0,1011.6063,1012.3,6.21717,202.1095,26.2,0.102,0.0
2025-10-29 03:00:00+00:00,25.75,87.4128,30.542149,0.0,1011.1063,1011.8,6.873078,224.9999,26.1,0.102,0.0
2025-10-29 04:00:00+00:00,25.9,87.16306,30.713875,0.1,1011.0068,1011.7,7.1389914,213.6901,26.05,0.104,0.1
2025-10-29 05:00:00+00:00,25.95,87.1675,30.590519,0.1,1010.90704,1011.6,8.536252,222.43619,26.0,0.104,0.1
2025-10-29 06:00:00+00:00,26.1,85.36208,30.507587,0.0,1011.1073,1011.8,9.299225,222.64667,26.0,0.104,0.0
2025-10-29 07:00:00+00:00,26.15,84.343094,30.465237,0.0,1012.10657,1012.8,9.313152,228.91835,25.6,0.105,0.0
2025-10-29 08:00:00+00:00,26.85,79.71915,30.86996,0.0,1012.60785,1013.3,10.310402,224.29277,26.1,0.105,0.0
2025-10-29 09:00:00+00:00,27.65,74.69648,31.604145,0.0,1013.10944,1013.8,9.54679,225.76381,27.2,0.104,0.0
2025-10-29 10:00:00+00:00,28.75,68.79803,32.9556,0.0,1013.41174,1014.1,6.623413,222.79738,29.0,0.102,0.0
2025-10-29 11:00:00+00:00,29.75,62.98872,34.617115,0.0,1013.0142,1013.7,6.444905,215.90982,31.1,0.1,0.0
2025-10-29 12:00:00+00:00,30.55,58.351242,35.499302,0.0,1012.2167,1012.9,7.6579366,203.55228,33.1,0.097,0.0
2025-10-29 13:00:00+00:00,29.75,65.92899,33.65698,0.1,1011.6151,1012.3,9.648067,216.6562,34.3,0.1,0.1
2025-10-29 14:00:00+00:00,29.1,69.70426,33.307384,0.1,1010.914,1011.6,12.16832,209.21915,34.7,0.098,0.1
2025-10-29 15:00:00+00:00,28.8,70.92568,32.52416,0.0,1010.2139,1010.9,13.281023,212.82854,34.7,0.097,0.0
2025-10-29 16:00:00+00:00,28.45,72.82045,32.06885,0.0,1009.6137,1010.3,13.246826,222.79738,34.25,0.096,0.0
2025-10-29 17:00:00+00:00,28.0,74.75324,31.942417,0.0,1009.7127,1010.4,11.032987,213.6901,33.6,0.095,0.0
2025-10-29 18:00:00+00:00,27.4,77.65526,31.586803,0.0,1010.2108,1010.9,9.567131,221.18582,32.45,0.094,0.0
2025-10-29 19:00:00+00:00,27.4,79.31367,31.574467,0.0,1010.81036,1011.5,11.091564,221.71066,31.35,0.094,0.0
2025-10-29 20:00:00+00:00,27.15,80.97119,31.19717,0.0,1011.60913,1012.3,12.383424,212.53505,30.3,0.094,0.0
2025-10-29 21:00:00+00:00,27.0,82.18086,31.40686,0.0,1012.3084,1013.0,10.337078,215.07384,29.5,0.093,0.0
2025-10-29 22:00:00+00:00,27.05,82.4345,31.612022,0.0,1012.8083,1013.5,9.693296,211.32863,28.95,0.093,0.0
2025-10-29 23:00:00+00:00,27.1,82.192856,31.792519,0.0,1012.7084,1013.4,8.797931,210.76265,28.5,0.093,0.0
2025-10-30 00:00:00+00:00,27.1,82.68863,31.687527,0.0,1012.8083,1013.5,9.9408245,211.67543,28.2,0.093,0.0
2025-10-30 01:00:00+00:00,26.95,84.42859,31.988258,0.0,1012.1085,1012.8,7.7043357,217.40543,28.35,0.094,0.0
2025-10-30 02:00:00+00:00,26.95,83.169914,31.689499,0.0,1011.409,1012.1,8.688613,230.04251,27.95,0.094,0.0
2025-10-30 03:00:00+00:00,27.0,82.18086,31.727283,0.0,1010.90936,1011.6,8.139901,234.90411,27.7,0.094,0.0
2025-10-30 04:00:00+00:00,26.85,82.65933,31.597977,0.0,1010.70917,1011.4,7.7900705,229.68597,27.5,0.094,0.0
2025-10-30 05:00:00+00:00,26.8,83.1528,31.558472,0.0,1010.3094,1011.0,7.928177,230.52757,27.3,0.094,0.0
2025-10-30 06:00:00+00:00,26.85,82.9086,31.461308,0.0,1010.5093,1011.2,8.936778,235.66972,27.15,0.094,0.0
2025-10-30 07:00:00+00:00,27.2,81.221725,31.866959,0.0,1011.5096,1012.2,8.55142,229.26797,27.45,0.093,0.0
2025-10-30 08:00:00+00:00,27.65,78.634384,32.05283,0.0,1011.8103,1012.5,9.939196,234.58286,27.6,0.093,0.0
2025-10-30 09:00:00+00:00,28.0,76.58084,32.32361,0.0,1012.6107,1013.3,10.062305,227.17476,28.1,0.093,0.0
2025-10-30 10:00:00+00:00,28.55,73.72263,32.830044,0.0,1013.01166,1013.7,9.9408245,222.06425,29.1,0.092,0.0
2025-10-30 11:00:00+00:00,29.55,68.74282,33.934677,0.1,1012.5143,1013.2,11.525623,218.65984,31.05,0.092,0.1
2025-10-30 12:00:00+00:00,29.45,68.30916,33.349953,0.1,1011.9143,1012.6,12.241323,216.02747,32.3,0.092,0.1
2025-10-30 13:00:00+00:00,29.9,67.16813,33.984875,0.1,1011.11584,1011.8,12.632101,220.95541,33.65,0.102,0.1
2025-10-30 14:00:00+00:00,28.8,71.14058,33.251453,0.1,1010.51373,1011.2,13.748513,226.06082,34.3,0.101,0.1
2025-10-30 15:00:00+00:00,28.9,73.338165,32.794685,0.1,1009.8146,1010.5,15.6806755,221.74269,34.35,0.101,0.1
2025-10-30 16:00:00+00:00,28.05,76.58844,32.347397,0.1,1009.8126,1010.5,10.4493065,222.20723,33.95,0.1,0.1
2025-10-30 17:00:00+00:00,28.0,75.43407,32.245457,0.1,1009.91254,1010.6,9.567131,221.18582,33.0,0.1,0.1
2025-10-30 18:00:00+00:00,27.55,77.91207,31.707218,0.0,1010.1111,1010.8,10.587918,215.3113,31.85,0.1,0.0
2025-10-30 19:00:00+00:00,27.45,79.55986,31.822102,0.0,1010.8106,1011.5,10.152064,217.07317,30.8,0.099,0.0
2025-10-30 20:00:00+00:00,27.4,80.275185,31.76297,0.0,1011.8097,1012.5,10.63372,213.95909,29.85,0.099,0.0
2025-10-30 21:00:00+00:00,27.3,80.746895,31.3905,0.0,1012.5092,1013.2,12.503199,210.25635,29.2,0.099,0.0
2025-10-30 22:00:00+00:00,26.95,82.92016,31.20366,0.0,1013.10785,1013.8,11.808878,217.56866,28.6,0.099,0.0
2025-10-30 23:00:00+00:00,26.75,84.15389,31.045002,0.0,1013.00757,1013.7,11.738705,215.6399,28.15,0.099,0.0
2025-10-31 00:00:00+00:00,26.65,85.16123,30.933708,0.0,1012.80743,1013.5,12.241323,216.02747,27.8,0.099,0.0
2025-10-31 01:00:00+00:00,26.75,85.684166,31.347336,0.0,1012.50793,1013.2,10.944532,233.6954,27.55,0.108,0.0
2025-10-31 02:00:00+00:00,26.7,83.643585,30.737804,0.0,1012.008,1012.7,12.870944,227.83418,27.3,0.108,0.0
2025-10-31 03:00:00+00:00,26.55,84.13225,30.502659,0.0,1011.408,1012.1,13.246826,227.20262,27.05,0.108,0.0
2025-10-31 04:00:00+00:00,26.15,86.92357,30.119274,0.6,1010.9074,1011.6,13.767352,228.17992,26.85,0.115,0.6
2025-10-31 05:00:00+00:00,26.15,87.447876,30.332546,0.0,1010.7076,1011.4,12.7279215,224.9999,26.6,0.115,0.0
2025-10-31 06:00:00+00:00,26.35,86.16144,30.651268,0.0,1011.008,1011.7,11.7,233.13002,26.5,0.115,0.0
2025-10-31 07:00:00+00:00,26.4,87.20769,30.78444,0.0,1011.80743,1012.5,12.193589,238.89125,26.55,0.114,0.0
2025-10-31 08:00:00+00:00,26.75,84.91603,31.03949,0.0,1012.30804,1013.0,12.413477,240.4613,26.65,0.114,0.0
2025-10-31 09:00:00+00:00,27.55,80.05374,31.808918,0.0,1013.1091,1013.8,11.7662735,240.6901,27.3,0.113,0.0
2025-10-31 10:00:00+00:00,28.4,76.87224,32.73495,0.0,1013.51074,1014.2,11.870451,229.30457,28.65,0.112,0.0
2025-10-31 11:00:00+00:00,28.9,73.78105,33.17675,0.0,1013.2123,1013.9,12.221457,223.8066,30.1,0.109,0.0
2025-10-31 12:00:00+00:00,28.4,75.497284,32.536755,0.0,1012.6113,1013.3,11.964246,224.9999,30.75,0.108,0.0
2025-10-31 13:00:00+00:00,28.45,75.732765,32.98003,0.0,1011.9122,1012.6,11.052058,232.94339,31.8,0.12,0.0
2025-10-31 14:00:00+00:00,28.6,75.30199,34.617752,0.1,1011.3128,1012.0,5.815978,201.80147,32.8,0.118,0.1
2025-10-31 15:00:00+00:00,26.75,81.65658,31.04551,0.1,1011.0089,1011.7,9.6480665,194.03627,32.75,0.117,0.1
2025-10-31 16:00:00+00:00,26.75,79.94728,30.894161,0.1,1010.70917,1011.4,9.257321,206.56499,32.1,0.116,0.1
2025-10-31 17:00:00+00:00,26.95,80.45853,31.599812,0.2,1010.70953,1011.4,7.0107627,209.19739,31.55,0.117,0.2
2025-10-31 18:00:00+00:00,26.3,83.346886,30.722996,0.1,1010.80786,1011.5,8.36758,198.8248,30.6,0.117,0.1
2025-10-31 19:00:00+00:00,26.6,85.15609,31.301064,0.0,1011.408,1012.1,9.167638,226.5911,29.7,0.113,0.0
2025-10-31 20:00:00+00:00,26.65,84.90567,31.089916,0.0,1012.4077,1013.1,10.957846,227.66306,28.9,0.113,0.0
2025-10-31 21:00:00+00:00,26.8,84.66659,31.299538,0.0,1013.00757,1013.7,10.97262,221.00899,28.3,0.112,0.0
2025-10-31 22:00:00+00:00,26.7,86.19488,31.365696,0.0,1013.10724,1013.8,10.691453,224.9999,27.85,0.112,0.0
2025-10-31 23:00:00+00:00,26.55,86.439674,31.336876,0.0,1013.1069,1013.8,9.432412,221.90585,27.55,0.112,0.0
2025-11-01 00:00:00+00:00,26.25,87.98336,31.130947,0.0,1012.3068,1013.0,8.790563,222.5104,27.2,0.112,0.0
2025-11-01 01:00:00+00:00,26.95,85.19176,31.701405,0.0,1011.9086,1012.6,10.316686,227.1211,27.55,0.118,0.0
2025-11-01 02:00:00+00:00,26.75,86.19965,31.608074,0.0,1011.6085,1012.3,9.587428,230.3322,27.2,0.118,0.0
2025-11-01 03:00:00+00:00,26.65,86.44905,31.40401,0.0,1011.3085,1012.0,10.086427,235.17543,26.95,0.118,0.0
2025-11-01 04:00:00+00:00,26.4,87.73252,31.103287,0.0,1011.1079,1011.8,10.436895,237.6804,26.7,0.119,0.0
2025-11-01 05:00:00+00:00,26.2,88.77473,31.012043,0.0,1011.3075,1012.0,9.693296,248.19853,26.55,0.119,0.0
2025-11-01 06:00:00+00:00,25.95,89.8273,30.789532,0.0,1011.60657,1012.3,9.292254,261.08514,26.3,0.119,0.0
2025-11-01 07:00:00+00:00,25.85,89.014275,30.292427,0.0,1012.50574,1013.2,10.948973,226.33215,26.8,0.118,0.0
2025-11-01 08:00:00+00:00,26.5,83.1184,30.729366,0.0,1013.30676,1014.0,10.310402,225.70723,26.9,0.118,0.0
2025-11-01 09:00:00+00:00,27.35,78.82971,31.795437,0.0,1013.80835,1014.5,8.61371,243.97047,27.6,0.117,0.0
2025-11-01 10:00:00+00:00,28.5,72.60919,32.800205,0.0,1014.01074,1014.7,8.574123,219.0355,29.15,0.115,0.0
2025-11-01 11:00:00+00:00,29.05,70.3304,34.14529,0.0,1013.6122,1014.3,9.668195,208.9509,30.8,0.112,0.0
2025-11-01 12:00:00+00:00,29.5,68.52575,35.106174,0.1,1012.514,1013.2,11.592895,205.76927,32.5,0.109,0.1
2025-11-01 13:00:00+00:00,29.15,72.28477,34.839417,0.0,1011.61395,1012.3,11.592894,216.15828,33.55,0.113,0.0
2025-11-01 14:00:00+00:00,29.2,71.21252,34.33162,0.0,1010.8145,1011.5,11.08572,212.39983,34.1,0.11,0.0
2025-11-01 15:00:00+00:00,28.95,71.59878,33.355007,0.0,1010.1143,1010.8,12.47726,206.56499,34.3,0.107,0.0
2025-11-01 16:00:00+00:00,28.0,75.66219,31.574516,0.0,1009.91254,1010.6,14.372974,202.06795,33.85,0.105,0.0
2025-11-01 17:00:00+00:00,27.85,76.55802,31.658989,0.0,1009.812,1010.5,12.972494,209.0545,33.1,0.104,0.0
2025-11-01 18:00:00+00:00,27.2,79.76627,31.067417,0.0,1010.4103,1011.1,12.785069,215.25644,31.9,0.103,0.0
2025-11-01 19:00:00+00:00,27.3,80.504135,31.639923,0.0,1011.11017,1011.8,10.583326,221.55252,30.75,0.1,0.0
2025-11-01 20:00:00+00:00,27.2,82.70036,32.002155,0.0,1011.90924,1012.6,8.893166,215.9422,29.7,0.1,0.0
2025-11-01 21:00:00+00:00,27.15,83.44286,31.677647,0.0,1012.50854,1013.2,11.203464,223.69812,28.95,0.099,0.0
2025-11-01 22:00:00+00:00,27.25,83.45408,31.819397,0.0,1012.60876,1013.3,11.345712,221.78442,28.4,0.099,0.0
2025-11-01 23:00:00+00:00,27.25,83.20412,31.691513,0.0,1012.40894,1013.1,12.007498,220.13542,27.95,0.099,0.0
2025-11-02 00:00:00+00:00,27.15,83.44286,31.489048,0.0,1012.00885,1012.7,12.496718,221.49637,27.6,0.099,0.0
2025-11-02 01:00:00+00:00,27.05,83.9341,31.449764,0.0,1011.60913,1012.3,12.081473,236.54666,28.05,0.1,0.0
2025-11-02 02:00:00+00:00,26.9,85.18669,31.318634,0.0,1011.0093,1011.7,12.383424,237.46495,27.65,0.1,0.0
2025-11-02 03:00:00+00:00,26.8,85.43247,31.259045,0.0,1010.8091,1011.5,11.892265,230.52757,27.3,0.1,0.0
2025-11-02 04:00:00+00:00,26.7,85.67924,31.255154,0.0,1010.7089,1011.4,11.019764,231.63248,27.05,0.1,0.0
2025-11-02 05:00:00+00:00,26.6,86.44433,31.18467,0.0,1010.6086,1011.3,11.032987,236.3099,26.8,0.1,0.0
2025-11-02 06:00:00+00:00,26.5,86.43493,31.06926,0.0,1010.8085,1011.5,10.711135,245.15764,26.6,0.1,0.0
2025-11-02 07:00:00+00:00,26.3,87.19879,30.765388,0.0,1011.7073,1012.4,11.212135,264.47256,27.5,0.099,0.0
2025-11-02 08:00:00+00:00,27.15,82.69452,31.46584,0.0,1012.10876,1012.8,12.015589,261.38443,27.65,0.098,0.0
2025-11-02 09:00:00+00:00,28.2,76.3809,32.62861,0.1,1013.0108,1013.7,9.965239,249.92838,28.6,0.098,0.1
2025-11-02 10:00:00+00:00,29.25,69.31184,33.41364,0.0,1013.3132,1014.0,9.299225,227.35333,30.2,0.097,0.0
2025-11-02 11:00:00+00:00,28.85,69.86891,32.876015,0.3,1012.8125,1013.5,14.169785,205.58847,31.65,0.099,0.3
2025-11-02 12:00:00+00:00,28.9,70.515884,33.74251,0.0,1011.9131,1012.6,13.379461,213.4763,32.95,0.097,0.0
2025-11-02 13:00:00+00:00,29.95,67.78943,35.363926,0.0,1011.0163,1011.7,13.104198,217.18478,35.0,0.095,0.0
2025-11-02 14:00:00+00:00,29.6,70.85665,34.32691,0.1,1010.2159,1010.9,14.681866,220.52502,35.45,0.095,0.1
2025-11-02 15:00:00+00:00,29.3,72.52868,34.16572,0.1,1009.61566,1010.3,11.183201,213.17853,35.6,0.094,0.1
2025-11-02 16:00:00+00:00,29.15,72.50275,33.28104,0.1,1009.1156,1009.8,12.204212,217.208,35.3,0.094,0.1
2025-11-02 17:00:00+00:00,28.75,73.09209,32.587032,0.0,1009.1147,1009.8,13.18308,214.9921,34.45,0.093,0.0
2025-11-02 18:00:00+00:00,27.95,76.80448,31.934624,0.0,1009.41254,1010.1,12.387348,215.53777,33.15,0.093,0.0
2025-11-02 19:00:00+00:00,28.1,75.90654,32.31902,0.0,1010.2124,1010.9,10.571074,227.07004,31.95,0.092,0.0
2025-11-02 20:00:00+00:00,27.85,78.89941,32.194946,0.0,1010.91125,1011.6,11.384198,214.69522,30.85,0.092,0.0
2025-11-02 21:00:00+00:00,27.7,80.07361,32.09215,0.0,1011.4106,1012.1,11.4862,212.19571,29.95,0.092,0.0
2025-11-02 22:00:00+00:00,27.55,81.75497,32.016594,0.0,1012.10974,1012.8,11.832176,213.20659,29.3,0.092,0.0
2025-11-02 23:00:00+00:00,27.4,82.972145,31.854431,0.0,1012.1095,1012.8,12.348052,210.6772,28.7,0.092,0.0
2025-11-03 00:00:00+00:00,27.25,83.95593,31.537823,0.0,1011.5096,1012.2,13.70839,209.93143,28.3,0.092,0.0
2025-11-03 01:00:00+00:00,27.15,84.95731,31.603897,0.0,1011.0095,1011.7,13.004922,221.63345,28.55,0.092,0.0
2025-11-03 02:00:00+00:00,27.15,84.19712,31.474838,0.0,1010.4099,1011.1,13.239486,223.89838,28.15,0.092,0.0
2025-11-03 03:00:00+00:00,27.0,84.687546,31.271095,0.0,1009.8101,1010.5,13.393983,228.81416,27.8,0.092,0.0
2025-11-03 04:00:00+00:00,26.8,85.689125,31.144943,0.0,1009.80975,1010.5,12.88981,234.09018,27.55,0.092,0.0
2025-11-03 05:00:00+00:00,26.45,87.21209,30.820503,0.1,1009.8088,1010.5,12.503199,239.74365,27.3,0.092,0.1
2025-11-03 06:00:00+00:00,26.5,85.40235,30.84605,0.0,1010.3088,1011.0,11.391313,238.57048,27.05,0.093,0.0
2025-11-03 07:00:00+00:00,26.6,85.15609,31.40538,0.0,1011.508,1012.2,8.452336,243.43501,27.2,0.093,0.0
2025-11-03 08:00:00+00:00,27.7,75.386505,31.735153,0.3,1012.60974,1013.3,9.793059,216.02747,27.55,0.096,0.3
2025-11-03 09:00:00+00:00,28.25,73.67243,32.667683,0.2,1013.4105,1014.1,7.771331,193.39252,28.35,0.098,0.2
2025-11-03 10:00:00+00:00,27.75,75.85195,31.568497,0.5,1013.90924,1014.6,11.885453,181.73567,29.65,0.104,0.5
2025-11-03 11:00:00+00:00,27.6,76.28881,31.859962,0.1,1013.50916,1014.2,8.656858,183.57626,30.4,0.103,0.1
2025-11-03 12:00:00+00:00,28.85,69.02641,33.53659,0.0,1012.71265,1013.4,8.027677,199.65392,31.8,0.101,0.0
2025-11-03 13:00:00+00:00,27.7,72.91247,32.1321,0.0,1012.5098,1013.2,10.51576,173.11838,32.65,0.116,0.0
2025-11-03 14:00:00+00:00,27.45,74.43752,31.147655,0.1,1011.4102,1012.1,10.316686,186.00891,32.3,0.115,0.1
2025-11-03 15:00:00+00:00,27.0,77.12731,30.97734,0.1,1010.50964,1011.2,8.996398,199.88525,31.65,0.114,0.1
2025-11-03 16:00:00+00:00,27.15,76.683365,30.8591,0.0,1010.1101,1010.8,11.032987,208.23735,31.25,0.113,0.0
2025-11-03 17:00:00+00:00,27.05,78.31234,31.152828,0.0,1010.01025,1010.7,9.335737,199.13374,30.75,0.111,0.0
2025-11-03 18:00:00+00:00,26.75,79.22438,30.822483,0.0,1010.6092,1011.3,9.144637,190.20392,29.9,0.111,0.0
2025-11-03 19:00:00+00:00,26.45,82.11456,30.96458,0.0,1011.40765,1012.1,7.329338,204.67685,29.0,0.112,0.0
2025-11-03 20:00:00+00:00,26.35,83.101204,30.772923,0.0,1012.30707,1013.0,8.36758,198.8248,28.3,0.111,0.0
2025-11-03 21:00:00+00:00,26.4,83.35823,30.949833,0.0,1013.1065,1013.8,7.9077177,191.82146,27.8,0.111,0.0
2025-11-03 22:00:00+00:00,26.75,80.67594,31.251637,0.0,1013.7071,1014.4,7.415038,185.5721,27.4,0.111,0.0
2025-11-03 23:00:00+00:00,26.6,81.63805,31.451283,0.0,1013.60657,1014.3,5.223103,178.02512,27.05,0.11,0.0
2025-11-04 00:00:00+00:00,26.65,82.38696,31.636116,0.0,1013.3071,1014.0,5.1197267,190.1246,26.8,0.11,0.0
2025-11-04 01:00:00+00:00,26.8,83.40345,32.076057,0.0,1012.9076,1013.6,4.5891175,205.55992,26.95,0.108,0.0
2025-11-04 02:00:00+00:00,26.4,85.13571,31.616318,0.0,1012.20715,1012.9,4.7928696,214.28693,26.7,0.108,0.0
2025-11-04 03:00:00+00:00,26.25,85.377205,31.47337,0.0,1011.4074,1012.1,4.3274937,224.9999,26.5,0.108,0.0
2025-11-04 04:00:00+00:00,26.15,85.62482,31.223442,0.0,1010.7076,1011.4,5.1481256,233.53067,26.3,0.108,0.0
2025-11-04 05:00:00+00:00,26.1,86.137474,31.219215,0.0,1010.8075,1011.5,5.0432134,235.17543,26.15,0.108,0.0
2025-11-04 06:00:00+00:00,26.05,86.9145,31.528915,0.0,1011.3068,1012.0,2.995797,237.26477,26.0,0.108,0.0
2025-11-04 07:00:00+00:00,26.25,85.63473,31.5695,0.0,1011.9071,1012.6,3.8773184,248.19853,25.95,0.107,0.0
2025-11-04 08:00:00+00:00,27.25,79.293106,32.430702,0.0,1012.70874,1013.4,3.572898,229.08571,26.5,0.107,0.0
2025-11-04 09:00:00+00:00,28.4,72.59191,32.94628,0.1,1013.51074,1014.2,6.482499,181.59111,27.8,0.107,0.1
2025-11-04 10:00:00+00:00,28.85,71.58101,33.35571,0.1,1014.0117,1014.7,7.5685663,177.27374,29.25,0.106,0.1
2025-11-04 11:00:00+00:00,28.85,72.669624,34.14855,0.1,1014.0117,1014.7,6.2999997,180.0,30.95,0.105,0.1
2025-11-04 12:00:00+00:00,29.15,71.63433,34.563534,0.1,1013.2129,1013.9,7.7420926,181.33218,32.4,0.103,0.1
2025-11-04 13:00:00+00:00,30.2,64.832756,35.414692,0.0,1012.4155,1013.1,7.613382,186.78888,34.35,0.097,0.0
2025-11-04 14:00:00+00:00,30.6,62.981026,35.853996,0.0,1011.51715,1012.2,9.007196,182.29056,35.45,0.095,0.0
